,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,total,total,total,total,total,total,total,total,total
,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total
2019-02-01,40.307507634273705,121.77250599135516,140.9371533466694,218.81182389490692,206.02989525154211,163.37822562545998,151.76095666039913,92.5748911780431,1135.5729595826497,17.07906976744186,58.8352,67.13971742543171,77.33809001097694,66.21176470588236,74.43427230046949,68.33009708737865,67.1599045346062,496.5281158321872,57.38657740171557,180.60770599135515,208.0768707721011,296.14991390588386,272.2416599574245,237.81249792592945,220.09105374777778,159.73479571264932,1632.101075414837
2019-03-01,31.47295310758628,154.38133499020012,173.66386557916155,226.60758748504986,253.5921068898335,218.10212681997362,171.24895322160336,116.58779011939792,1345.6567182128063,19.088372093023256,50.72,52.89795918367347,76.33369923161361,88.28235294117647,80.46948356807512,92.44660194174757,65.15513126491646,525.393600224226,50.56132520060954,205.10133499020012,226.56182476283502,302.94128671666346,341.87445983101,298.5716103880487,263.69555516335095,181.7429213843144,1871.0503184370323
2019-04-01,46.338885614641825,136.9504823423048,164.20542824842371,213.65517731232117,226.2563970240772,181.70044664771422,164.8611029607775,129.76479748521845,1263.7327176354788,24.111627906976743,55.792,46.79434850863422,73.3205268935236,78.25026737967914,75.44014084507042,109.52912621359224,67.1599045346062,530.3979422820826,70.45051352161857,192.7424823423048,210.99977675705793,286.97570420584475,304.5066644037563,257.1405874927846,274.3902291743697,196.92470201982465,1794.1306599175614
2019-05-01,43.27353062629687,121.61220545903137,195.4321118513661,233.76962665425648,228.05764896255747,194.7760169918731,175.81096825165486,112.55151015085562,1305.283618947892,21.15877098396146,54.93622995854832,48.970288529823335,81.59125023168845,94.5746914446844,79.69373299062266,110.85407494149555,62.3279451109799,554.106984191804,64.43230161025832,176.5484354175797,244.40240038118944,315.36087688594495,322.6323404072419,274.4697499824957,286.6650431931504,174.87945526183552,1859.390603139696
2019-06-01,34.29612397454226,133.06978738774026,144.1249631502473,201.71476393219143,217.41432071913957,154.34455377038157,145.83825472245627,113.821419134463,1144.6241867911617,17.07906976744186,42.6048,53.915227629513346,84.3688254665203,68.21818181818182,76.44600938967136,70.33980582524272,87.20763723150358,500.179557128075,51.37519374198412,175.67458738774025,198.04019077976065,286.08358939871175,285.6325025373214,230.79056316005293,216.17806054769898,201.0290563659666,1644.8037439192367
2019-07-01,28.209092268267995,138.99324399322393,163.20809572268948,213.67649314152018,213.08781932456355,187.84391964105782,161.84299458188292,113.6812794407375,1220.5429381139431,18.08372093023256,59.8496,56.967032967032964,70.30735455543359,83.2663101604278,88.51643192488262,101.49029126213593,80.1909307875895,558.671672587735,46.29281319850055,198.84284399322394,220.17512868972244,283.9838476969538,296.35412948499135,276.36035156594045,263.33328584401886,193.872210228327,1779.214610701678
2019-08-01,38.29358476108318,125.83636260559261,135.8726253368574,194.39369149124877,188.78332089454017,152.15174385988962,164.91982845488315,121.76072536424486,1122.0118827683398,11.08934923530519,54.96687979143457,45.93525924857045,68.53457347230452,77.5139801049118,63.58868750648254,73.6078393223493,69.4036710385639,464.6402397199223,49.382933996388374,180.8032423970272,181.80788458542784,262.92826496355326,266.297300999452,215.74043136637215,238.52766777723247,191.16439640280876,1586.6521224882622
2019-09-01,49.32159356554692,122.65024902706945,148.8823092421965,192.13619989939414,195.66204092685922,176.4555659984732,174.83563937744145,115.58947459429426,1175.533072631275,29.134883720930233,44.6336,45.77708006279435,91.39956092206367,72.23101604278075,50.29342723004695,89.43203883495146,79.18854415274463,502.0901509663121,78.45647728647715,167.28384902706944,194.65938930499084,283.5357608214578,267.89305696964,226.74899322852013,264.2676782123929,194.77801874703889,1677.6232235975872
2019-10-01,36.20272687263009,95.19380373623832,124.45966738598489,201.09920143031752,205.60944992804568,151.83548824154533,162.55768357647858,109.4572947439814,1086.4153159152218,13.104998531651429,49.87508555135094,61.24422692608505,64.5001944862351,72.47730848424911,68.63228732066727,77.63761460518198,63.36568731914255,470.83740322456345,49.30772540428151,145.06888928758926,185.70389431206993,265.5993959165526,278.0867584122948,220.4677755622126,240.19529818166058,172.82298206312396,1557.2527191397853
2019-11-01,28.21965101044512,101.49289748424317,145.01548727117495,192.38082556577515,211.13741127553666,154.2122214783854,153.8083942242778,95.60853020236546,1081.8754185122036,15.115398049273482,57.995878894567255,51.01743454621348,92.68374689135057,84.52468319342002,59.52594200521803,95.75021734894081,73.3957927465496,530.0090936755332,43.3350490597186,159.48877637881043,196.03292181738843,285.06457245712573,295.6620944689567,213.73816348360344,249.55861157321863,169.00432294891505,1611.8845121877368
2019-12-01,30.17223659505815,96.2170193684587,153.82062771851102,189.94778303424863,159.03552705311833,143.69895217203177,129.2525328741311,85.36593566666588,987.5106144822237,7.032558139534884,55.792,51.880690737833596,70.30735455543359,80.2566844919786,53.31103286384977,67.3252427184466,62.14797136038186,448.0535348674589,37.20479473459303,152.0090193684587,205.7013184563446,260.25513758968225,239.29221154509693,197.00998503588153,196.57777559257772,147.51390702704774,1435.5641493496826
2020-01-01,35.252541233206614,141.85617744033127,149.7643850352315,229.50862426805148,204.0245933091667,182.773556669594,159.03873521456555,112.60235674397823,1214.820969914125,21.0,55.33052884615385,43.22631578947368,82.67520585544374,74.49474689589303,66.497308934338,92.24842484248425,62.1380846325167,497.6106157963033,56.252541233206614,197.1867062864851,192.9907008247052,312.1838301234952,278.51934020505973,249.270865603932,251.2871600570498,174.74044137649494,1712.4315857104284
2020-02-01,26.093474477979235,121.00869923838579,140.08978790972085,182.94695073898947,193.126693352362,154.79911282638494,145.2615021759818,77.83078401985618,1041.1570047396604,25.115157579709585,62.65990324237737,41.40564189614858,61.78558546471136,59.668049255083865,49.5966237776448,69.50501179196965,66.45168642471045,436.18765943235564,51.20863205768882,183.66860248076316,181.49542980586943,244.73253620370082,252.79474260744587,204.39573660402974,214.76651396795145,144.28247044456663,1477.344664172016
2020-03-01,30.02927527787391,144.02006696043787,175.1614482957307,248.36122169244464,224.0505479443034,181.64128874696618,163.11932005185253,108.88034003977509,1275.2635090093845,22.042989755029122,58.46257542873928,56.40474124875394,79.80614663949619,79.68358013989125,78.74129543180184,74.34481234946325,63.263693010232394,512.7498340034073,52.07226503290303,202.48264238917716,231.56618954448464,328.16736833194085,303.73412808419465,260.382584178768,237.4641324013158,172.1440330500075,1788.0133430127917
2020-04-01,31.15040061140153,123.19650305076708,114.85481691095248,153.66430514758088,180.13800517265912,161.07106855920992,151.5458824327765,114.3622003253362,1029.9831822106837,16.0,45.27043269230769,38.2,71.58462946020128,66.44126074498567,70.52744886975242,88.23762376237623,51.11358574610245,447.37498127572576,47.15040061140153,168.46693574307477,153.05481691095247,225.24893460778216,246.5792659176448,231.59851742896234,239.7835061951527,165.47578607143865,1477.3581634864095
2020-05-01,35.16030102643666,125.19895946721468,166.64689117726093,189.23069795954075,164.8275089382605,134.69598617730685,164.72347093900925,110.28416386469313,1090.7679795497227,15.030704457025072,49.39537515192061,55.40264923545557,65.66937238528246,68.59475643705196,74.71020549059092,86.40873746179598,74.31662337326428,489.5284239923868,50.19100548346174,174.59433461913528,222.0495404127165,254.9000703448232,233.42226537531246,209.40619166789776,251.1322084008052,184.6007872379574,1580.2964035421096
2020-06-01,44.153597271375844,109.81160489743557,138.0451496458597,173.78153648476194,173.79595580078342,147.70144510221363,175.71767518933316,109.15390762395847,1072.1608720157217,28.053675047377887,56.444533689075215,52.3738910846912,82.83369141227472,68.58585748382002,67.63424840731824,91.42063952208068,75.31113051614727,522.6576671627852,72.20727231875372,166.2561385865108,190.4190407305509,256.6152278970367,242.38181328460342,215.33569350953186,267.13831471141384,184.46503814010575,1594.8185391785069
2020-07-01,39.04071318738031,157.2156955810116,134.67085100582,217.96446822321033,184.52476627394307,152.38722340113938,177.31566875021994,129.05214336216298,1192.1715297848875,23.0,77.46274038461539,81.42631578947369,74.60933211344923,110.73543457497613,92.69321851453175,103.27812781278128,94.20935412026726,657.4145233100946,62.04071318738031,234.678435965627,216.09716679529367,292.5738003366596,295.2602008489192,245.08044191567114,280.5937965630012,223.26149748243023,1849.5860530949822
2020-08-01,52.10365499173457,174.62417223278183,162.1637043030424,199.90570053936693,206.01129115628382,148.49117835971427,159.22836227998994,147.33971255106857,1249.8677764139823,44.0,77.46274038461539,78.41052631578947,110.90576395242452,107.71537726838586,75.56512378902045,109.2943294329433,77.17149220489978,680.5253533480787,96.10365499173457,252.08691261739722,240.57423061883188,310.81146449179147,313.7266684246697,224.05630214873472,268.52269171293324,224.51120475596835,1930.393129762061
2020-09-01,56.22271226478536,185.142541651727,158.42262022665196,197.25117657907285,212.52018835799313,145.74871380572108,159.54358559415724,140.5531821780755,1255.4047206581843,36.053286723234244,83.62239189202077,78.52658853841282,116.11855815887658,96.78488177341967,87.78529017002784,90.37660083186982,87.32282697442592,676.5904250622876,92.27599898801961,268.76493354374776,236.94920876506478,313.36973473794944,309.3050701314128,233.53400397574893,249.92018642602704,227.8760091525014,1931.995145720472
2020-10-01,45.04151125301296,152.12576203384242,196.41334765265162,258.484631724683,239.2448419069811,164.47750801824813,169.18927956157935,123.99599788433986,1348.9728800353382,21.0,111.6670673076923,111.58421052631579,151.23513266239706,133.88920725883477,112.84391819160388,136.36723672367236,102.2271714922049,880.813944162721,66.04151125301297,263.79282934153474,307.99755817896744,409.7197643870801,373.1340491658159,277.321426209852,305.55651628525175,226.22316937654477,2229.786824198059
2020-11-01,47.14155036561467,141.26412094351357,173.48859968186673,216.36136538898185,214.34758703281986,148.6420927339112,174.61855106763122,126.27521975079807,1242.1390869651373,34.10584579056847,69.6307590477482,67.56230783001621,116.30789077656591,104.01142847114149,83.88573886461354,88.51231732252364,80.42777731301355,644.4440654161909,81.24739615618314,210.89487999126177,241.05090751188294,332.6692561655478,318.35901550396136,232.52783159852476,263.1308683901549,206.7029970638116,1886.583152381328
2020-12-01,26.124645824770713,114.02659445798284,142.28985177984706,206.5699802651804,182.16302713904503,142.82842564122882,118.99229892870683,109.29566466641049,1042.290488703172,26.0,90.54086538461539,60.31578947368421,89.73284537968892,84.56160458452722,76.57265877287406,85.22952295229523,67.14922048997772,580.1025070376629,52.12464582477071,204.56745984259823,202.60564125353127,296.3028256448693,266.72463172357226,219.40108441410288,204.22182188100206,176.4448851563882,1622.392995740835
2021-01-01,42.03914259086673,145.13513513513513,134.12488350419386,191.1780055917987,201.18732525629076,132.12301957129543,131.12208760484623,97.09040074557316,1074.0,18.06766917293233,71.26691729323308,62.233082706766915,113.42481203007519,83.31203007518798,61.22932330827068,80.30075187969925,44.16541353383459,534.0,60.10681176379906,216.40205242836822,196.35796621096077,304.6028176218739,284.49935533147874,193.3523428795661,211.42283948454548,141.25581427940776,1608.0
2021-02-01,30.0873786407767,144.41941747572815,145.42233009708738,175.5097087378641,158.46019417475728,138.4019417475728,137.3990291262136,103.3,1033.0,24.046332046332047,72.13899613899613,43.08301158301158,85.16409266409266,93.17953667953668,75.14478764478764,73.14092664092664,53.102316602316606,519.0,54.133710687108746,216.5584136147243,188.50534168009898,260.6738014019568,251.63973085429396,213.54672939236045,210.53995576714024,156.4023166023166,1552.0
2021-03-01,33.165,137.685,152.76,237.18,212.055,173.865,156.78,102.51,1206.0,23.0,85.0,68.0,108.0,93.0,92.0,92.0,78.0,639.0,56.165,222.685,220.76,345.18,305.055,265.865,248.78,180.51,1845.0
2021-04-01,38.170556552962296,145.6508078994614,166.74506283662478,197.8842010771993,184.8258527827648,142.63734290843806,143.64183123877916,99.4443447037702,1119.0,23.0,70.0,56.0,85.0,85.0,74.0,102.0,72.0,567.0,61.170556552962296,215.6508078994614,222.74506283662478,282.8842010771993,269.8258527827648,216.63734290843806,245.64183123877916,171.44434470377018,1686.0
2021-05-01,41.186025408348456,137.62159709618874,143.64882032667876,190.86206896551724,193.87568058076226,144.65335753176043,155.7032667876588,99.4491833030853,1107.0,33.0,77.0,57.0,70.0,88.0,67.0,113.0,84.0,589.0,74.18602540834846,214.62159709618874,200.64882032667876,260.8620689655172,281.87568058076226,211.65335753176043,268.7032667876588,183.4491833030853,1696.0
2021-06-01,31.056312443233423,129.23433242506812,149.2706630336058,200.36330608537693,198.35967302452315,126.22888283378747,145.26339691189827,123.22343324250681,1103.0,33.0,78.0,65.0,79.0,98.0,66.0,93.0,83.0,595.0,64.05631244323342,207.23433242506812,214.2706630336058,279.36330608537696,296.35967302452315,192.22888283378745,238.26339691189827,206.22343324250681,1698.0
