,lower_bound,upper_bound
2018-02-01,26.712739465509078,32.93707802804306
2018-03-01,23.811246725468212,31.343375055380445
2018-04-01,35.59365097317764,43.05936619898059
2018-05-01,30.80027085330245,38.330205051236945
2018-06-01,30.132388589127082,37.595710491205146
2018-07-01,24.489010758549476,31.954913851991094
2018-08-01,33.73398365313681,41.196404925830656
2018-09-01,34.98349073585115,42.732948399531764
2018-10-01,28.066625916477562,35.62220462179148
2018-11-01,23.563221587538777,31.052557134083628
2018-12-01,23.427595669502086,30.889837202289502
2019-01-01,32.09055993348483,39.37321356305545
2019-02-01,26.89102348179341,34.19653755621386
2019-03-01,23.195824678546472,32.14174553237217
2019-04-01,35.68605938885806,44.508310622494385
2019-05-01,30.548476371900357,39.52027685067336
2019-06-01,29.64402332519103,38.61256256873709
